Created Date,Service Item UUID,Service Item Category,Service Item Name,Duration (HH:MM),eRequest,Default Priority,Tag,Status,,
03 Jul 2025,cb65d3f7-22d8-4108-8eed-f32fd9803142,长隆服务项,洗手液,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,cb7a4709-214b-4c23-b059-4054f6255853,长隆服务项,饮用纯净水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,f984e5f1-65b3-4fcf-ae4c-d241d646c747,长隆服务项,一次性筷子,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,02df955b-6aa4-469c-b5bb-06e619d3beb1,长隆服务项,加床护栏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,cb8b9b9e-324b-4a3a-bb70-066045b24327,长隆服务项,衣柜灯坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,2a392461-8396-4f3d-a464-ba12e79a7dd3,长隆服务项,一次性耳塞,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ce0a0b10-a811-4ca3-8219-8e81e9fb0708,长隆服务项,一桶冰,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ce3ecf13-d79c-474e-872d-250a3d95132a,长隆服务项,擦鞋服务,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,27c01470-b99a-4510-a74d-b70ee5e520df,长隆服务项,清洁房间-吸尘,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,2735b202-dff7-4a7f-b2c5-dd71b1fa5794,长隆服务项,白糖,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,cfcd9736-97f7-4390-8709-413e68d556e0,长隆服务项,毛巾架松动,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d031f43f-c3c4-4cca-8853-24e918799410,长隆服务项,迷你吧灯泡坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,f9f2c798-a8c7-49e3-a729-6659936a5aee,长隆服务项,健康称,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,2569c456-dd94-4cee-94d4-753d34dbfabe,长隆服务项,水果碟,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d08a1f89-439d-49b3-a66d-5398e3b9900d,长隆服务项,壁柜门把坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,08225591-984b-4430-a7c1-d24c54422cb8,长隆服务项,儿童浴袍,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,079954f4-2763-4074-a791-1d976ddc412a,长隆服务项,环保袋,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,2484b337-6883-409e-9c41-151c49bb7676,长隆服务项,羽绒枕头,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,0200f38c-8bc8-4f42-b9b0-d25c67b6aa93,长隆服务项,收冷藏食品,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,0f087210-2420-405e-b70f-4017a3fb64be,长隆服务项,协助连接Wifi网络,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,f02a2a43-c560-4b16-8dd3-a63323e53262,长隆服务项,推拉门紧,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,2403129d-178b-4e2c-a58c-9d26eef560f6,长隆服务项,削铅笔刀,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d355d7dc-79f9-4ac4-8efb-651db8914f95,长隆服务项,330ML苏打水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d36e4c1a-5e18-4695-9d1e-01a4c894fbe1,长隆服务项,叫醒服务,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d373d619-6f8d-477f-9f7f-800a9557eb76,长隆服务项,房间工程问题,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,234550fa-bce4-4321-a2f3-0d86d049ab64,长隆服务项,写字台插座无电,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,facc0014-4942-4ed8-b2f0-17211e4d9fcd,长隆服务项,天花板漏水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,f111c69f-0e2c-49a5-b82f-8a8f78838c77,长隆服务项,洗手盆水龙头松动,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,fe4085ff-cd6c-4c38-90dc-f54c371f59ba,长隆服务项,儿童洗发水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d408b0a1-990e-42b4-950f-33a8fa659fdd,长隆服务项,不会使用花洒转换器出水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,22c77450-cd67-46b5-8360-02a3c2c7f8d9,长隆服务项,床头灯坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,22554b81-268f-431e-b218-9dd9acefef12,长隆服务项,马桶盖松动,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d590a419-2471-498d-8c77-c1343300e91b,长隆服务项,风油精,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d5afeb43-01af-4a04-9a34-578a94859f66,长隆服务项,应急手电筒,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,f27004c9-99d6-4b91-a220-b03c47348137,长隆服务项,330 毫升雪碧,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,058815e9-851b-4f56-ac28-fa46678399a5,长隆服务项,高杯,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d65362c9-714a-46be-a50d-4adae0494831,长隆服务项,儿童枕头,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,21c76a11-6ae0-45c7-84ba-fcdd8d229578,长隆服务项,更换床单,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d7d35b0b-01e3-4786-a167-1414e6919873,长隆服务项,电蚊器,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,0ee90192-c35c-4b18-8aa9-9e610d5783db,长隆服务项,驱蚊液,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d8c79690-5202-405d-b3f9-182691ddcd4c,长隆服务项,排插,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,20c0ce2d-ceea-4e1d-961b-3d22c02ead16,长隆服务项,健康称坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,7761abad-984b-46d8-9a62-b3c13a22119e,长隆服务项,房间跳电闸,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,d9d60d93-e421-4a36-a4a7-07975ad612aa,长隆服务项,TypeC充电器,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,762c3a02-c381-4a1b-a636-304f0314f02e,长隆服务项,赶房,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,795acc75-835a-4e3d-8ebb-cc3a3c7b6e5c,长隆服务项,功夫茶杯,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,f399cb35-b0ac-4013-8b9a-b66ea25571b1,长隆服务项,需协助,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,79fa70e9-75f6-4a3f-a09b-4c54b04aa652,长隆服务项,电蚊器和电蚊香液,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,7a50c80b-ffd1-4a6e-8004-ed7b64d53799,长隆服务项,成人胶拖鞋44码,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,725873e5-9150-47f9-addd-e313417cb451,长隆服务项,房间没电,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,7b6bad07-f5ee-4b15-8b01-9ff2dd1bc028,长隆服务项,一次性马桶坐垫,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,202b7419-e1c1-4264-aa54-52a46d3e25d2,长隆服务项,移动风筒,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,71132b16-80c9-43c7-9605-e32ac4ed2f4b,长隆服务项,清洁卫生间,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,1f449dc0-f2b5-4a93-a4d5-fde1c59ae1bc,长隆服务项,空调故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,7e923eba-3db6-44d1-89a0-e92ebe2692b9,长隆服务项,早餐茶包,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,7ea95cc9-74fb-46fa-8d84-c1010e055d0b,长隆服务项,厕所灯故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,6f9b8dda-b176-472a-9c3e-d17489c7bbfa,长隆服务项,圆珠笔,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,7ed4d2c1-3abc-4201-a3bd-870e9c1b0980,长隆服务项,请勿打扰灯故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,7fdcaa1d-d525-44c4-9a81-d7306a10ada3,长隆服务项,找不到遥控器,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,80a8da50-17f4-4f8e-83a7-2a355c94aaa1,长隆服务项,水果刀,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,6f4cd87a-c2cf-43b8-a069-ba70ed5915b2,长隆服务项,折叠椅,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,f47f8176-4ebf-457b-a364-f39bbfa9abca,长隆服务项,撤出婴儿床,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,6f0347af-a600-4959-bf70-f430cf4c92bd,长隆服务项,绿茶,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,6eafb5d2-e444-4ebf-9af2-cc516923b0fc,长隆服务项,浴室门锁坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,829f9740-96cf-4a9a-8666-0751a44aaaca,长隆服务项,啤酒开瓶器,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,82af001d-f7ba-496f-8083-2805501a6f60,长隆服务项,水龙头无冷水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,82bab5b6-94e5-47e4-911f-fa4010ffd8c8,长隆服务项,派洗衣洗好留言,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,dbf41b7c-8b83-4ca1-90df-7d0d25614b95,长隆服务项,阳台门锁不上,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,6aeae560-efcd-4461-a50b-d0f555361ea1,长隆服务项,红酒开瓶器,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,0e00713a-1183-4039-86bf-c88cad187375,长隆服务项,收餐具,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,85504714-3124-4fca-b00e-e8717b8583e9,长隆服务项,浴盐,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,dcc71013-434f-468e-b557-a371f682046b,长隆服务项,牙签,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,8656065c-5424-4232-97f7-cad27324e301,长隆服务项,水龙头无热水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,dd770b16-a8de-4073-b0da-2872fc1d6653,长隆服务项,阳台晾衣架故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,05124230-578f-4ed4-a9ac-5340daef733d,长隆服务项,儿童沐浴露,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,86f15eae-07c5-40fe-8fa4-0fe2ccbcb948,长隆服务项,创可贴,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,1adf3f31-1060-414d-b11b-3c42857c1eee,长隆服务项,A4复印纸,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,87ca31f2-2902-4632-8c9f-286c9c5a2296,长隆服务项,护颈枕头,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,0cadeaf2-47db-422d-9305-63d5e2783f8d,长隆服务项,空调不制热,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,66e808d8-0219-41e1-9149-02f0409312e7,长隆服务项,收垃圾,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,8884bdd0-dc5b-47da-adb9-2cc3ee8de7d5,长隆服务项,化妆镜底座松动,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,65641ad7-bb37-47da-8c32-c5df5728cb57,长隆服务项,小透明胶,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,653c7110-6a79-44c4-922c-c20c583fad36,长隆服务项,门铃故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,8a795edb-1158-4c7a-b31b-61838b11b34f,长隆服务项,网线,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,6367e310-b114-4d54-9fcd-eaf971e96b45,长隆服务项,迷你吧柜门无法关闭,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,1aa1aeda-fecc-4511-8386-a375caa4bf27,长隆服务项,梳子,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,6361cfc7-5dd6-449c-a576-2299aec383fd,长隆服务项,咖啡,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,df113a2d-6606-4c10-a15a-a626d82a6fc6,长隆服务项,马桶冲水按钮故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,62769828-3b40-461f-9e1b-71ed4fb9ff1d,长隆服务项,生日布置,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,61831570-3cb8-46c3-bd8f-0b43a57b6cd7,长隆服务项,酒店故事书,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,610f80c1-caa0-48a4-96f2-adfebaf44f01,长隆服务项,熨斗熨板,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,8dc66a73-9120-4f64-aa10-8567351c781d,长隆服务项,迷你吧漏水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5ecba754-19ec-4449-92c5-916e27cf6b4b,长隆服务项,针线包,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5e47669d-571b-4ce0-99af-de0561b5fb16,长隆服务项,碘伏棒,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9089ace5-7b88-49e3-890d-21315e30129e,长隆服务项,铅笔,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5cabdb6a-73b5-4266-95fd-e66723d51dd4,长隆服务项,水壶坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5b82e14f-a2c5-49cb-995f-01fd070754e4,长隆服务项,姚记扑克,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5b76fc3f-c0d8-4e20-a648-6a962e6fe1d0,长隆服务项,成人洗护二合一,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9577292b-5aa1-4b42-9e34-05f39760cd5f,长隆服务项,儿童方巾,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5a67680f-b74e-49b8-9f1a-3f646d1d0c75,长隆服务项,参观房间,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5a517fa4-6ad3-48b8-bd87-57ae68d4a427,长隆服务项,小红酒杯,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,959d1229-2d37-4882-aeaf-afa91f39dc7a,长隆服务项,插座故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e08296eb-ca9e-4e43-ba29-655bbfff25ef,长隆服务项,走廊灯故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9724ad65-aa0a-482c-a9f3-73404655c1c3,长隆服务项,电蚊香液,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,1a59c121-8418-4fd3-a2ce-4b00500d21f9,长隆服务项,浴巾,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5a2e1e30-78c4-47de-b848-fc496c388797,长隆服务项,卫生间抽风机坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,19a59458-b0ae-45c4-b9c4-7ac25c25f58e,长隆服务项,浴缸排水慢,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,995f1b02-5467-4ec5-830d-ff15446d4f23,长隆服务项,成人枕头套,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,091bb264-fe32-4975-919b-bba94fecc838,长隆服务项,空调过冷,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9a578d90-0f9b-4b5c-8807-45adf5583b03,长隆服务项,儿童凳,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,596cb2bd-c642-494c-874f-dd832bc62815,长隆服务项,浴室灯坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9b8f4698-8856-4b34-a918-a0c496dd3ad2,长隆服务项,须刨套装,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9c15ea77-37e5-4639-a3f1-1ae342614a9e,长隆服务项,写字台灯故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,58295469-dfbf-4965-b290-4a56f8ebc217,长隆服务项,地巾,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9c526227-1a69-4f4a-b890-e5312445d7d9,长隆服务项,马桶无水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9c6b6254-2e93-490a-b3f2-8ed7182add25,长隆服务项,送回擦鞋,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9c74d97a-e1d2-4a10-a7b9-012c218a81b8,长隆服务项,儿童牙刷,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9d4419dc-3ab8-4fa7-a4c7-c6820d5af6aa,长隆服务项,送回冷藏物品,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9d48851b-7411-45cf-a1a1-034b69007c71,长隆服务项,电视无画面,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9db103eb-894a-41df-8b98-c7ef12a92470,长隆服务项,电视屏幕不清晰,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e1df0d5f-db2b-4677-940b-cede78719895,长隆服务项,迷你吧无制冷,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,9e71dd92-929d-4cb0-965d-0ab17ecfc494,长隆服务项,咖啡勺,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,197f386d-4f48-40ba-ae65-63d4de58a703,长隆服务项,马桶堵塞,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e2379f64-e905-434e-adc5-03242a755a24,长隆服务项,加借婴儿床,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,196c8033-bc2b-45b4-9564-929653c0e2f2,长隆服务项,擦鞋器,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e2aab5e4-d3b0-4a72-8722-30ff35665917,长隆服务项,苹果充电器,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,5670b074-4b20-4b10-8bb1-1066d33bfed5,长隆服务项,要求在住期间不清洁房间,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a10c7b58-7513-4984-ae14-7038c553d6f4,长隆服务项,毛巾,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,542552c2-1c52-481e-a01c-e4b9e0759ed1,长隆服务项,充电线故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e37fd968-9843-488c-98d6-5e95db82abdf,长隆服务项,明信片,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a174c155-5e7f-4c61-a1ef-b71661706f7e,长隆服务项,成人漱口杯,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e380c204-eb3e-403b-8ab7-e88fda2d3e8d,长隆服务项,电视遥控器故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,532c2348-7b86-4162-9bfd-5b12c7d585d8,长隆服务项,儿童被子,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,531d7d2f-1f77-459c-bddd-069011749305,长隆服务项,卫生袋,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a3e709fd-c348-4f69-8cbe-62e770647d49,长隆服务项,马桶漏水,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a45bd9e8-6ab1-4cd0-9d22-892528ad05cf,长隆服务项,咖啡杯,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a4d88fc4-5cbf-4bae-8ff6-f637a0d3af82,长隆服务项,剪刀,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e49c267b-40f7-4328-b163-0d84ba0b284e,长隆服务项,花洒故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a59417dc-7548-47fb-9412-bf0d48b9ce0f,长隆服务项,无法登录网线网络,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,4fffea15-82fb-43f4-bbac-92f4169072f4,长隆服务项,洗衣单,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,18157f75-985f-489d-8eb1-098fc1007b22,长隆服务项,330ML啤酒,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a84ccfe6-cab7-468b-bdc0-d259422a4773,长隆服务项,壁灯烧,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a89242bf-42db-4a7c-a9dc-ffdecbdec9be,长隆服务项,润肤露,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,a90b0fac-6d4f-4975-a37c-59357ca9f90b,长隆服务项,取电卡,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,4b8042ae-6081-47f7-a0a8-7fcce3ebb20f,长隆服务项,浴缸堵塞,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,4b6465c3-f5b6-4840-8859-c4231ea1b334,长隆服务项,安卓充电器,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e5f43e62-1cdf-442c-82d2-bdcf145a546a,长隆服务项,洗衣袋,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,0460c52d-5c43-494f-8a4d-13b0c2e727c9,长隆服务项,房间衣柜打不开,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,4aa46a43-546e-4265-89b5-1b0bfe4029d3,长隆服务项,吹风机故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,acead9e3-82a2-4fec-83db-741658b2a4c2,长隆服务项,卫生间趟门紧,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e7976a70-0f83-43fa-b002-8b95adc698d7,长隆服务项,衣架-带夹子,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,4a065298-7655-4e83-9155-e44ddba990e0,长隆服务项,杜蕾斯,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,adf12a29-3f4a-44cf-8953-ad5b8b2cb9fe,长隆服务项,入住送行李,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,49fe0c3d-cda6-4fbb-a342-cee2c17c5f36,长隆服务项,荞麦枕头,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,aebbcda0-2c39-49c2-bb1e-c5d6979951ac,长隆服务项,成人浴袍,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,49ecf147-5519-4aa3-b0de-18985fd4b305,长隆服务项,卷纸,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,f77500c6-73d7-42e6-91b7-4037ea21eeb5,长隆服务项,指甲钳,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,af692b42-8af7-4939-a3bc-31f148c6e109,长隆服务项,浴室电话故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e86d346e-0672-4345-91cc-4e477bd6a10f,长隆服务项,一次性浴缸套,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,49817e68-b8aa-4f80-b4bc-46805a09ae01,长隆服务项,儿童漱口杯,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,47f80436-fe10-4672-a044-cdf551ea23be,长隆服务项,更换巾类,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,b19d34e0-381f-4daf-b866-7beb0b888c2d,长隆服务项,壁柜门维修,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,b1ac8a27-8736-44e3-b4f4-24943b43a13e,长隆服务项,更换被套,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,b1d3ee3a-3a02-4fd1-9ba8-10bc36644022,长隆服务项,天花灯烧,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,476bbe5e-35b0-4786-a6b9-1d09ce42df33,长隆服务项,厕纸架松动,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,1794224d-a33b-4fbd-9942-28d55762212b,长隆服务项,洗手盆堵塞,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,4697caa2-4ec7-44e9-a0b6-9f92dc468b6d,长隆服务项,床头柜电话故障,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,16fc9228-6b8a-4108-a8ee-7350c9b58e49,长隆服务项,水银温度计,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,4469d222-3e92-4121-94ee-b2f6a8891831,长隆服务项,儿童枕头套,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,16b7959e-ad3f-4106-81cc-cc3aff2f7411,长隆服务项,夜床服务,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,b4a12c64-c79a-4d6f-bdc8-da6e7c9de253,长隆服务项,The air conditioner is not cold,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,1624d6b3-213d-4edb-8473-dffb3d3b9233,长隆服务项,一次性杯子,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,1527a5fe-2f12-4fd6-908a-9e0baf6310b3,长隆服务项,收洗衣加急,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e9cefbb4-4265-4def-bff0-9b12c0943e0c,长隆服务项,被子,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,e9e9c83e-dd91-4646-85b0-53484f9b168c,长隆服务项,衣架-普通,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ea5c16c8-7d2b-4f86-8999-a293d9db52f7,长隆服务项,330ML可乐,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,42dfebe1-af32-4834-b095-1791c04f6782,长隆服务项,红茶,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,42d7eea2-cfb6-4b72-a80d-e34f14de7a02,长隆服务项,坐便器坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,41ae3bd9-cdae-44ad-b5f6-8e572056e046,长隆服务项,防滑垫,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,b94cf4ef-13af-462f-875d-5fa51fbf8e26,长隆服务项,厕所门锁坏,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,41574260-eb0f-4c0f-a7a1-236542fb6d86,长隆服务项,香港转换插座,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,ea7366b8-ad78-4d6a-acbc-b2d5c6daf6df,长隆服务项,垃圾袋,00:20,Yes,Medium,ChimeLong,Active,,
03 Jul 2025,bac08c3b-d2a7-4690-b4e7-be0159237876,长隆服务项,宽带上网故障,00:20,Yes,Medium,ChimeLong,Active,,
07 Aug 2025,cf5e5b71-7f57-4cf0-9c34-e038053f7837,长隆服务项,乳胶枕,00:20,Yes,Medium,ChimeLong,Active,,
07 Aug 2025,96e066f7-422a-456e-9212-9578dc292a84,长隆服务项,成人枕头,00:20,Yes,Medium,ChimeLong,Active,,
07 Aug 2025,b697f3a6-0695-49dc-9c98-271108add846,长隆服务项,香皂,00:20,Yes,Medium,ChimeLong,Active,,
07 Aug 2025,3df6e608-9a20-49dc-97fa-95a34f2ea88d,长隆服务项,置入加床,00:20,Yes,Medium,ChimeLong,Active,,
